esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,cannei,sift,none,0,0,,homography,1.3,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,720,69,20,0.289855,0.9174151778351521,0.23343904424568795,2.315943643848345,True,True,,,273.5,12.8
E1,cannei,sift,none,0,0,,homography,1.4,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,813,35,13,0.371429,681.547602629426,173.42183213186533,1225.3303656808928,True,False,,,278.9,5.4
E1,cannei,sift,none,0,0,,homography,1.5,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,921,7,5,0.714286,624.0517524684606,158.79184057085718,3455.234730811777,True,False,,,276.0,0.4
E1,cannei,sift,none,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,6151,6151,6151,1.0,2.3976264162866416e-13,6.100832345033848e-14,4.2927602711964753e-13,True,True,,,375.6,2.4
E1,cannei,sift,none,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,5253,3055,2892,0.946645,0.026946463414567596,0.006856608455226968,0.03290211877003367,True,True,,,354.1,1.1
E1,cannei,sift,none,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,5456,3006,2829,0.941118,0.09304261513134304,0.02367497254801563,0.10166990691538697,True,True,,,359.4,1.1
E1,cannei,sift,none,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,4743,3101,2931,0.945179,0.18086592591348713,0.046021877446464535,0.18879989191995275,True,True,,,336.1,1.2
E1,cannei,sift,none,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,4752,2805,2608,0.929768,0.27015191128123744,0.06874096428124471,0.29223139710838747,True,True,,,344.5,0.9
E1,cannei,sift,none,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6151,6135,5869,5841,0.995229,0.5004817092057949,0.12734907235254214,0.5027041419908891,True,True,,,361.6,2.4
E1,cannei,sift,clahe,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,7201,5581,3251,3086,0.949246,0.11044138585298602,0.02810214195444985,0.14418078986419092,True,True,,,374.2,1.5
E1,cannei,sift,clahe,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,7201,5381,2311,2118,0.916486,0.14937593893248885,0.038009155789188585,0.26319731216791886,True,True,,,366.8,1.0
E1,cannei,sift,clahe,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,7201,5330,1215,999,0.822222,0.14100481981800825,0.03587909941715165,0.28751250504781833,True,True,,,367.8,0.8
